budget,revenue,original_title,tmdb_votes,tmdb_rating,release_year,imdb_rating,imdb_votes,genres,runtime,rating_combined,budget_adj_2024,revenue_adj_2024,roi,profit_margin,on_netflix,on_hulu,on_disney,on_amazon,on_streaming,streaming_platforms
,30400.0,Being Charlie,12,6.2,2015,6.2,4947.0,"('Drama', 'Romance')",97.0,6.2,,40237.72,,,False,False,False,False,False,0
,,Containment,14,5.6,2015,4.9,3741.0,"('Science Fiction', 'Horror', 'Thriller')",77.0,5.25,,,,,False,False,False,False,False,0
,,The Diabolical,36,4.3,2015,4.7,5966.0,"('Science Fiction', 'Horror', 'Thriller')",86.0,4.5,,,,,True,False,False,False,True,1
,,Last Cab to Darwin,11,7.0,2015,7.2,4419.0,"('Drama', 'Comedy', 'Adventure', 'Romance')",124.0,7.1,,,,,False,False,False,False,False,0
,,Intruders,77,5.8,2015,5.7,15043.0,"('Drama', 'Horror', 'Thriller')",90.0,5.75,,,,,False,False,False,False,False,0
,,Infini,90,5.0,2015,5.3,15613.0,"('Science Fiction', 'Horror', 'Thriller')",110.0,5.15,,,,,False,False,False,False,False,0
,,A Christmas Melody,12,5.5,2015,,,"('Comedy', 'TV Movie', 'Romance', 'Music')",83.0,,,,,,False,False,False,False,False,0
,,Muck,21,3.3,2015,2.7,3189.0,"('Horror',)",99.0,3.0,,,,,False,False,False,False,False,0
,,Robert the Doll,17,2.6,2015,3.0,3271.0,"('Drama', 'Horror', 'Mystery')",90.0,2.8,,,,,False,False,False,False,False,0
,,Bravetown,42,6.2,2015,6.1,4583.0,"('Drama', 'Musical', 'Music')",112.0,6.15,,,,,False,False,False,True,True,1
,,Bite,11,4.9,2015,4.9,5957.0,"('Horror',)",90.0,4.9,,,,,False,False,False,False,False,0
,,Taylor Swift: The 1989 World Tour - Live,15,7.6,2015,,,"('Documentary', 'Music')",132.0,,,,,,False,False,False,False,False,0
,,Cosmic Scrat-tastrophe,33,7.7,2015,,,"('Comedy', 'Science Fiction', 'Animation', 'Family')",5.0,,,,,,False,False,False,False,False,0
,,Ghoul,18,4.9,2015,4.6,2584.0,"('Horror', 'Thriller')",86.0,4.75,,,,,False,False,False,False,False,0
,,Waffle Street,25,6.4,2015,6.2,5626.0,"('Drama', 'Comedy')",86.0,6.300000000000001,,,,,False,False,False,False,False,0
,,Deep Web,47,6.9,2015,6.9,9853.0,"('Documentary',)",90.0,6.9,,,,,False,False,False,False,False,0
650000.0,,A LEGO Brickumentary,49,6.5,2015,6.8,2323.0,"('Documentary',)",93.0,6.65,860345.9,,,,False,False,False,False,False,0
,,Richard Pryor: Omit the Logic,14,6.7,2015,7.3,1760.0,"('Biography', 'Documentary')",83.0,7.0,,,,,False,False,False,False,False,0
,,Don Verdean,26,4.0,2015,5.4,6124.0,"('Comedy', 'Adventure', 'Crime')",96.0,4.7,,,,,True,False,False,False,True,1
,,The Editor,18,6.0,2015,6.0,3624.0,"('Comedy', 'Mystery', 'Horror', 'Crime')",95.0,6.0,,,,,False,False,False,False,False,0
,,Nasty Baby,12,5.0,2015,5.7,2840.0,"('Drama',)",101.0,5.35,,,,,False,False,False,False,False,0
,,Bitter Lake,19,7.8,2015,8.1,3757.0,"('Documentary',)",135.0,7.949999999999999,,,,,False,False,False,False,False,0
,,June,14,4.0,2015,4.2,1880.0,"('Science Fiction', 'Horror', 'Fantasy')",84.0,4.1,,,,,False,False,False,False,False,0
,1100000.0,The Overnight,89,5.9,2015,6.1,17966.0,"('Comedy', 'Mystery')",80.0,6.0,,1455969.99,,,False,False,False,False,False,0
2500000.0,,The Rise of the Krays,11,4.7,2015,4.9,2198.0,"('Drama', 'Crime')",110.0,4.800000000000001,3309022.71,,,,False,False,False,False,False,0
,,Smosh: The Movie,67,5.3,2015,3.3,7038.0,"('Comedy', 'Adventure', 'Action', 'Fantasy')",84.0,4.3,,,,,True,False,False,False,True,1
,,Keepers of the Covenant: Making Exodus: Gods and Kings,14,5.5,2015,,,"('Documentary',)",153.0,,,,,,False,False,False,False,False,0
,,è§£æ•‘å´å…ˆç”Ÿ,19,6.4,2015,6.6,2701.0,"('Drama', 'Action', 'Crime', 'Thriller')",106.0,6.5,,,,,False,False,False,False,False,0
,,The Quiet Hour,11,5.3,2015,4.6,1767.0,"('Drama', 'Science Fiction', 'Thriller')",85.0,4.949999999999999,,,,,False,False,False,False,False,0
,,Lost in the Sun,31,5.5,2015,6.0,4585.0,"('Drama', 'Action', 'Thriller', 'Crime')",95.0,5.75,,,,,False,False,False,True,True,1
,104507.0,Results,32,5.1,2015,5.5,7955.0,"('Comedy', 'Romance')",105.0,5.3,,138326.41,,,True,False,False,True,True,2
,,Addicted to Fresno,14,4.8,2015,5.5,3845.0,"('Drama', 'Comedy', 'Crime')",85.0,5.15,,,,,False,False,False,False,False,0
,,Listening,18,5.3,2015,5.6,3337.0,"('Drama', 'Science Fiction', 'Thriller')",100.0,5.449999999999999,,,,,False,False,False,False,False,0
,,Jack of the Red Hearts,13,7.0,2015,7.0,2499.0,"('Drama', 'Family')",102.0,7.0,,,,,False,False,False,False,False,0
,,Absolution,21,5.0,2015,4.4,4197.0,"('Adventure', 'Action', 'Thriller', 'Crime')",95.0,4.7,,,,,False,False,False,False,False,0
,,American Hero,31,5.2,2015,5.0,4578.0,"('Drama', 'Comedy', 'Science Fiction', 'Action')",86.0,5.1,,,,,False,False,False,False,False,0
,,The Condemned 2,13,4.0,2015,4.2,3341.0,"('Action', 'Thriller')",90.0,4.1,,,,,False,False,False,False,False,0
,,Bound,21,3.1,2015,,,"('Drama', 'Thriller')",90.0,,,,,,False,False,False,False,False,0
9500000.0,,Re-Kill,17,4.7,2015,4.9,2870.0,"('Science Fiction', 'Horror', 'Action')",87.0,4.800000000000001,12574286.29,,,,False,False,False,False,False,0
,,SuperBob,11,5.4,2015,5.9,3262.0,"('Comedy', 'Romance', 'Action')",82.0,5.65,,,,,False,False,False,False,False,0
,,A Hitman in London,10,4.6,2015,3.9,2028.0,"('Crime', 'Action')",97.0,4.25,,,,,False,False,False,False,False,0
3000000.0,,Regular Show: The Movie,27,7.4,2015,7.5,7072.0,"('TV Movie', 'Science Fiction', 'Comedy', 'Adventure', 'Animation', 'Action')",70.0,7.45,3970827.25,,,,False,False,False,False,False,0
,,Pod,20,4.2,2015,4.4,3918.0,"('Science Fiction', 'Horror', 'Thriller', 'Mystery')",76.0,4.300000000000001,,,,,False,False,False,False,False,0
3400000.0,,To Write Love on Her Arms,32,6.9,2015,6.5,3259.0,"('Drama', 'Biography', 'Music', 'Fantasy')",118.0,6.7,4500270.88,,,,False,False,False,False,False,0
,6921.0,Hungry Hearts,21,6.2,2015,6.5,6203.0,"('Drama', 'Romance', 'Thriller')",109.0,6.35,,9160.7,,,False,False,False,False,False,0
,,The Funhouse Massacre,13,6.1,2015,5.2,4909.0,"('Comedy', 'Horror')",90.0,5.65,,,,,False,False,False,False,False,0
,,Extraordinary Tales,11,5.4,2015,6.4,3741.0,"('Animation', 'Horror', 'Mystery')",73.0,5.9,,,,,False,False,False,False,False,0
3000000.0,67790117.0,War Room,57,6.9,2015,6.5,17321.0,"('Drama',)",120.0,6.7,3970827.25,89727614.63,2159.670566882505,95.57457615877334,False,False,False,False,False,0
,,A Deadly Adoption,25,4.4,2015,,,"('Drama', 'Thriller')",90.0,,,,,,False,False,False,False,False,0
,,Ellis,15,7.2,2015,,,"('Drama',)",14.0,,,,,,False,False,False,False,False,0
,,Coconut Hero,10,7.4,2015,6.3,990.0,"('Drama', 'Comedy')",101.0,6.85,,,,,False,False,False,False,False,0
,,Janis: Little Girl Blue,31,7.5,2015,7.4,5799.0,"('Biography', 'Documentary', 'Music', 'Musical')",106.0,7.45,,,,,False,False,False,False,False,0
,,Io che amo solo te,36,5.2,2015,5.6,870.0,"('Comedy', 'Romance')",102.0,5.4,,,,,False,False,False,False,False,0
,,Unknown Caller,14,6.2,2015,4.2,877.0,"('Thriller',)",109.0,5.2,,,,,False,False,False,False,False,0
,,The Inhabitants,10,3.5,2015,3.8,1283.0,"('Horror', 'Thriller', 'Mystery')",90.0,3.65,,,,,False,False,False,False,False,0
,,Amy Schumer: Live at the Apollo,17,7.5,2015,,,"('Comedy',)",57.0,,,,,,False,False,False,False,False,0
,,Glassland,24,3.5,2015,6.0,1724.0,"('Drama',)",93.0,4.75,,,,,False,False,False,False,False,0
,,Whitney,18,4.7,2015,,,"('Drama', 'Romance', 'Music')",90.0,,,,,,False,False,False,False,False,0
,,Heaven Knows What,12,6.9,2015,6.8,10081.0,"('Drama', 'Crime')",94.0,6.85,,,,,False,False,False,False,False,0
,,Keith Richards: Under the Influence,13,6.4,2015,7.1,3801.0,"('Documentary', 'Music', 'Musical')",82.0,6.75,,,,,True,False,False,False,True,1
1000000.0,,Landmine Goes Click,13,5.7,2015,5.8,7301.0,"('Drama', 'Action', 'Thriller', 'Crime')",110.0,5.75,1323609.08,,,,False,False,False,False,False,0
,,Hellions,30,3.5,2015,4.2,3540.0,"('Drama', 'Horror', 'Thriller')",80.0,3.85,,,,,False,True,False,False,True,1
,,13 Cameras,11,6.2,2015,5.2,6602.0,"('Drama', 'Horror', 'Crime', 'Thriller')",87.0,5.7,,,,,True,False,False,False,True,1
,,Bastard,10,6.2,2015,4.5,1161.0,"('Horror',)",82.0,5.35,,,,,False,False,False,False,False,0
,,Strange Blood,22,4.1,2015,3.1,1006.0,"('Science Fiction', 'Horror')",84.0,3.5999999999999996,,,,,False,False,False,False,False,0
,,Jurassic City,13,5.7,2015,3.1,2491.0,"('Comedy', 'Science Fiction', 'Action', 'Adventure')",88.0,4.4,,,,,False,False,False,False,False,0
,,6 Years,182,5.5,2015,5.5,13469.0,"('Drama', 'Romance')",84.0,5.5,,,,,True,False,False,False,True,1
,,I Am Chris Farley,27,7.0,2015,7.4,3773.0,"('Biography', 'Documentary')",96.0,7.2,,,,,False,False,False,False,False,0
,,Chloe and Theo,12,6.7,2015,5.7,1898.0,"('Drama', 'Comedy')",81.0,6.2,,,,,False,False,False,False,False,0
,,All Things Must Pass,22,7.0,2015,7.3,3745.0,"('History', 'Documentary', 'Musical')",94.0,7.15,,,,,False,False,False,False,False,0
1300000.0,,Capsule,11,5.3,2015,5.4,7316.0,"('Drama', 'Science Fiction', 'History', 'Thriller')",91.0,5.35,1720691.81,,,,False,False,False,False,False,0
,28281.0,The Nightmare,58,5.7,2015,5.7,7483.0,"('Documentary', 'Horror')",90.0,5.7,,37432.99,,,False,False,False,False,False,0
,,Tangerine,102,7.0,2015,7.1,42059.0,"('Drama', 'Comedy', 'Crime')",87.0,7.05,,,,,False,False,False,True,True,1
,,Nightlight,19,3.9,2015,4.4,2560.0,"('Horror', 'Thriller')",85.0,4.15,,,,,False,False,False,True,True,1
,,"Stockholm, Pennsylvania",14,4.9,2015,6.0,2775.0,"('Drama', 'Thriller')",99.0,5.45,,,,,False,False,False,False,False,0
,,Power/Rangers,93,7.4,2015,,,"('Adventure', 'Action', 'Science Fiction')",14.0,,,,,,False,False,False,False,False,0
,,Appropriate Behavior,18,5.8,2015,6.5,4977.0,"('Drama', 'Comedy', 'Romance')",90.0,6.15,,,,,False,False,False,False,False,0
,,See You In Valhalla,25,5.6,2015,5.3,2376.0,"('Drama', 'Comedy')",82.0,5.449999999999999,,,,,False,False,False,False,False,0
,,The True Cost,39,7.6,2015,,,"('Documentary',)",92.0,,,,,,False,False,False,False,False,0
,,"Kumiko, the Treasure Hunter",65,6.2,2015,6.6,12764.0,"('Drama',)",105.0,6.4,,,,,False,False,False,False,False,0
,,Invisible Sister,44,6.5,2015,,,"('Comedy', 'Adventure', 'Fantasy')",77.0,,,,,,False,False,True,False,True,1
,,The Forbidden Room,13,5.7,2015,6.2,3560.0,"('Drama', 'Comedy', 'Romance', 'Mystery')",128.0,5.95,,,,,False,False,False,False,False,0
,,Finders Keepers,17,5.7,2015,6.8,2927.0,"('Documentary',)",82.0,6.25,,,,,False,False,False,False,False,0
,,Merry Kissmas,10,7.6,2015,,,"('TV Movie', 'Romance')",90.0,,,,,,False,False,False,False,False,0
,,Most Likely to Die,12,4.2,2015,4.0,5121.0,"('Horror', 'Crime', 'Mystery')",81.0,4.1,,,,,False,False,False,False,False,0
,,A Girl Like Her,49,7.3,2015,7.0,7621.0,"('Drama',)",91.0,7.15,,,,,False,False,False,False,False,0
,,Private Number,12,3.5,2015,4.7,1073.0,"('Mystery', 'Horror', 'Thriller')",95.0,4.1,,,,,False,False,False,False,False,0
,,Iliza Shlesinger: Freezing Hot,14,6.6,2015,,,"('Comedy',)",71.0,,,,,,True,False,False,False,True,1
,,The Barber,27,5.8,2015,5.9,2671.0,"('Thriller',)",95.0,5.85,,,,,False,False,False,False,False,0
,,James White,23,5.2,2015,7.1,7450.0,"('Drama',)",85.0,6.15,,,,,False,False,False,False,False,0
,,Hitchcock/Truffaut,33,7.2,2015,7.3,7508.0,"('Documentary',)",79.0,7.25,,,,,False,False,False,False,False,0
,,A Faster Horse,12,8.0,2015,6.7,699.0,"('Documentary',)",90.0,7.35,,,,,False,False,False,False,False,0
3000000.0,,Amnesiac,29,4.1,2015,4.3,4005.0,"('Drama', 'Mystery', 'Horror', 'Thriller')",90.0,4.199999999999999,3970827.25,,,,False,False,False,False,False,0
,,The Mask You Live In,11,8.9,2015,,,"('Documentary',)",88.0,,,,,,False,False,False,False,False,0
,,Soaked in Bleach,53,7.2,2015,7.3,11773.0,"('Drama', 'Documentary', 'Music', 'Crime')",100.0,7.25,,,,,False,False,False,False,False,0
,,And Then There Were None,37,7.7,2015,,,"('Drama', 'Mystery')",168.0,,,,,,False,False,False,False,False,0
,,Bloodsucking Bastards,27,5.5,2015,5.7,7513.0,"('Comedy', 'Horror', 'Action')",84.0,5.6,,,,,False,False,False,False,False,0
,,The Culling,15,3.2,2015,3.5,1913.0,"('Horror', 'Thriller')",81.0,3.35,,,,,False,False,False,False,False,0
,,Comedy Central Roast of Justin Bieber,31,7.0,2015,,,"('Comedy',)",85.0,,,,,,False,False,False,False,False,0
,,Boy Meets Girl,22,7.4,2015,7.1,5190.0,"('Drama', 'Comedy', 'Romance')",95.0,7.25,,,,,False,False,False,False,False,0
,,Listen to Me Marlon,23,7.0,2015,8.1,8132.0,"('Biography', 'Documentary')",103.0,7.55,,,,,False,False,False,False,False,0
,,The Ouija Experiment 2: Theatre of Death,10,2.4,2015,1.8,1976.0,"('Horror',)",86.0,2.1,,,,,False,False,False,False,False,0
,,Walt Before Mickey,33,6.2,2015,5.9,6574.0,"('Drama', 'Biography')",120.0,6.050000000000001,,,,,False,False,False,False,False,0
,,Big Sky,10,4.2,2015,4.4,1741.0,"('Drama', 'Thriller')",95.0,4.300000000000001,,,,,False,False,False,True,True,1
,,The Fear of 13,19,8.2,2015,7.6,7749.0,"('Biography', 'Documentary', 'Crime', 'Thriller')",96.0,7.8999999999999995,,,,,True,False,False,False,True,1
,,Dior and I,36,7.5,2015,7.2,4179.0,"('Documentary',)",90.0,7.35,,,,,False,False,False,False,False,0
,,Ominous,10,5.1,2015,,,"('Horror',)",87.0,,,,,,False,False,False,False,False,0
,,Doctor Who: The Husbands of River Song,31,8.0,2015,,,"('Drama', 'Comedy', 'Science Fiction')",60.0,,,,,,False,False,False,False,False,0
,,Call Me Lucky,14,7.3,2015,7.5,2222.0,"('Biography', 'Comedy', 'Documentary')",106.0,7.4,,,,,False,False,False,False,False,0
,,Tiger House,44,5.3,2015,5.2,5130.0,"('Drama', 'Action', 'Thriller', 'Crime')",80.0,5.25,,,,,False,False,False,True,True,1
,,With This Ring,14,6.5,2015,,,"('Comedy', 'Romance')",105.0,,,,,,False,False,False,False,False,0
,,Brothers,20,6.3,2015,6.4,15234.0,"('Drama', 'Family', 'Action', 'Sport')",156.0,6.35,,,,,True,False,False,True,True,2
,,Anguish,17,3.8,2015,4.6,2459.0,"('Drama', 'Horror')",91.0,4.199999999999999,,,,,False,False,False,False,False,0
,,Childhood's End,21,6.2,2015,,,"('Drama', 'Science Fiction', 'TV Movie', 'Thriller')",246.0,,,,,,False,False,False,False,False,0
,,Digging Up the Marrow,33,5.4,2015,5.8,6402.0,"('Drama', 'Horror', 'Thriller', 'Comedy', 'Mystery', 'Fantasy')",98.0,5.6,,,,,False,True,False,False,True,1
,,Naomi and Ely's No Kiss List,149,6.0,2015,5.5,10741.0,"('Drama', 'Comedy', 'Romance')",89.0,5.75,,,,,True,False,False,False,True,1
,,The Cokeville Miracle,13,5.1,2015,5.6,3017.0,"('History', 'Drama', 'Family', 'Thriller', 'Mystery')",94.0,5.35,,,,,False,False,False,False,False,0
,,They Found Hell,10,4.6,2015,,,"('Horror',)",90.0,,,,,,False,False,False,False,False,0
,,Junun,11,7.3,2015,7.2,2375.0,"('Documentary', 'Music', 'Musical')",54.0,7.25,,,,,False,False,False,False,False,0
,,The Chosen,20,5.2,2015,3.6,2224.0,"('Horror', 'Thriller')",88.0,4.4,,,,,False,False,False,False,False,0
,,The Flintstones & WWE: Stone Age Smackdown,12,5.5,2015,,,"('Comedy', 'Animation', 'Family')",52.0,,,,,,False,False,False,False,False,0
,,Chris Tucker: Live,19,6.7,2015,,,"('Comedy',)",92.0,,,,,,True,False,False,False,True,1
,,VANish,17,4.0,2015,5.1,1915.0,"('Drama', 'Horror', 'Crime', 'Thriller', 'Action')",79.0,4.55,,,,,False,False,False,False,False,0
,,Harry Price: Ghost Hunter,10,5.3,2015,,,"('Drama', 'Horror')",90.0,,,,,,False,False,False,False,False,0
1900000.0,,Brotherly Love,11,7.4,2015,6.6,2224.0,"('Drama',)",89.0,7.0,2514857.26,,,,False,False,False,False,False,0
,,Wildlike,25,6.5,2015,6.6,5728.0,"('Drama', 'Adventure', 'Thriller')",104.0,6.55,,,,,False,False,False,False,False,0
,,The Audition,10,6.1,2015,,,"('Comedy',)",16.0,,,,,,False,False,False,False,False,0
,,Louis C.K.: Live at The Comedy Store,35,7.7,2015,,,"('Comedy',)",65.0,,,,,,True,False,False,False,True,1
,1301696.0,The Wolfpack,82,6.9,2015,7.0,13813.0,"('Biography', 'Documentary')",89.0,6.95,,1722936.65,,,False,False,False,False,False,0
,,The Challenger,13,5.3,2015,5.5,1521.0,"('Drama', 'Action', 'Sport')",95.0,5.4,,,,,False,False,False,False,False,0
,,Aziz Ansari: Live at Madison Square Garden,35,7.1,2015,,,"('Comedy',)",58.0,,,,,,True,False,False,False,True,1
,,Bleeding Heart,19,4.8,2015,5.1,2401.0,"('Drama', 'Mystery', 'Action')",80.0,4.949999999999999,,,,,False,False,False,False,False,0
,44695.0,Requiem for the American Dream,24,7.8,2015,,,"('Documentary',)",73.0,,,59158.71,,,False,False,False,False,False,0
,,3 Nights in the Desert,11,3.8,2015,4.6,1582.0,"('Drama',)",90.0,4.199999999999999,,,,,False,False,False,False,False,0
,,The House on Pine Street,10,3.8,2015,5.2,2742.0,"('Drama', 'Horror', 'Mystery')",111.0,4.5,,,,,False,False,False,False,False,0
,,Slow Learners,17,6.0,2015,5.8,2944.0,"('Comedy', 'Romance')",96.0,5.9,,,,,False,False,False,False,False,0
,,Welcome to Leith,15,6.7,2015,6.9,4641.0,"('Documentary', 'Crime', 'Thriller')",85.0,6.800000000000001,,,,,False,False,False,False,False,0
13500000.0,187674.0,Stonewall,14,5.6,2015,5.4,4707.0,"('Drama', 'History')",129.0,5.5,17868722.63,248407.01,-98.609822228798,-7093.324628801739,False,False,False,False,False,0
,,The Phoenix Incident,11,5.9,2015,4.9,3425.0,"('Science Fiction', 'Horror', 'Thriller', 'Mystery')",81.0,5.4,,,,,False,False,False,False,False,0
,,Contracted: Phase II,20,5.0,2015,5.0,5626.0,"('Drama', 'Horror', 'Thriller')",78.0,5.0,,,,,False,False,False,False,False,0
10.0,,Penis Boy,15,3.3,2015,,,"('Drama', 'Comedy')",18.0,,13.24,,,,False,False,False,False,False,0
,,The Hunting Ground,39,7.8,2015,7.5,6613.0,"('Documentary',)",103.0,7.65,,,,,False,False,False,False,False,0
,,One & Two,11,5.0,2015,5.2,2542.0,"('Drama', 'Fantasy', 'Thriller')",90.0,5.1,,,,,False,False,False,False,False,0
,,Tig,25,7.2,2015,7.4,2963.0,"('Biography', 'Documentary')",95.0,7.300000000000001,,,,,True,False,False,False,True,1
,,Christmas Incorporated,13,6.9,2015,,,"('Drama', 'TV Movie')",84.0,,,,,,False,False,False,False,False,0
,,Submerged,11,4.6,2015,4.1,1631.0,"('Drama', 'Action', 'Thriller')",99.0,4.35,,,,,False,False,False,False,False,0
,,Hurricane of Fun: The Making of Wet Hot,13,6.8,2015,7.0,1540.0,"('Documentary',)",64.0,6.9,,,,,False,False,False,False,False,0
,,Gascoigne,11,6.0,2015,7.0,3121.0,"('Biography', 'Documentary', 'Sport')",90.0,6.5,,,,,False,False,False,True,True,1
,,One Soldier's Story: The Journey of American Sniper,14,5.6,2015,,,"('Drama', 'Documentary', 'War', 'Romance')",30.0,,,,,,False,False,False,False,False,0
,,Deep Dark,11,4.6,2015,5.0,2835.0,"('Horror', 'Fantasy')",79.0,4.8,,,,,False,False,False,False,False,0
1000000.0,,Best of Enemies,48,7.2,2015,7.6,6666.0,"('History', 'Documentary', 'Biography')",87.0,7.4,1323609.08,,,,False,False,False,True,True,1
,,Vendetta,22,5.9,2015,4.7,4110.0,"('Drama', 'Action')",90.0,5.300000000000001,,,,,False,False,False,True,True,1
,,Breaking Through,13,5.7,2015,4.4,452.0,"('Drama', 'Musical', 'Music')",84.0,5.050000000000001,,,,,False,False,False,False,False,0
,,The Stranger,20,4.9,2015,4.9,3191.0,"('Drama', 'Horror', 'Thriller', 'Mystery')",93.0,4.9,,,,,False,False,False,False,False,0
,,Star Wars: TIE Fighter,29,7.6,2015,,,"('Science Fiction', 'Animation', 'Action')",7.0,,,,,,False,False,False,False,False,0
,,Dough,15,4.9,2015,6.3,2131.0,"('Drama', 'Comedy')",97.0,5.6,,,,,False,False,False,False,False,0
,,The Bad Education Movie,23,5.2,2015,5.8,7788.0,"('Comedy',)",90.0,5.5,,,,,True,False,False,False,True,1
,,Student Bodies,14,6.0,2015,3.5,732.0,"('Comedy',)",92.0,4.75,,,,,False,False,False,False,False,0
,,The Subjects,12,4.7,2015,5.2,1373.0,"('Science Fiction', 'Thriller')",80.0,4.95,,,,,False,False,False,False,False,0
,,Walking with the Dead,18,3.9,2015,3.6,3651.0,"('Comedy', 'Science Fiction', 'Horror')",90.0,3.75,,,,,False,False,False,False,False,0
,,Floride,16,6.3,2015,6.5,814.0,"('Drama', 'Comedy')",110.0,6.4,,,,,False,False,False,False,False,0
,,The Outskirts,12,4.0,2015,5.4,5024.0,"('Comedy',)",95.0,4.7,,,,,False,False,False,False,False,0
,,Twinsters,54,7.4,2015,7.5,4947.0,"('Biography', 'Documentary', 'Family')",90.0,7.45,,,,,False,False,False,False,False,0
,,The Jinx: The Life and Deaths of Robert Durst,72,8.4,2015,,,"('Documentary',)",240.0,,,,,,False,False,False,False,False,0
2000000.0,,The Curse of Downers Grove,11,4.2,2015,4.4,2167.0,"('Drama', 'Mystery', 'Horror', 'Thriller')",89.0,4.300000000000001,2647218.17,,,,False,False,False,False,False,0
,,World of Tomorrow,47,8.2,2015,,,"('Comedy', 'Science Fiction', 'Animation')",17.0,,,,,,False,False,False,False,False,0
,,Dawg Fight,17,6.4,2015,6.3,1767.0,"('Documentary',)",109.0,6.35,,,,,False,False,False,False,False,0
,,King Jack,13,6.8,2015,6.9,3515.0,"('Drama', 'Adventure')",81.0,6.85,,,,,True,False,False,False,True,1
,,The Suicide Theory,17,6.5,2015,6.5,2749.0,"('Drama', 'Thriller')",98.0,6.5,,,,,False,False,False,False,False,0
,,Stalked By My Neighbor,14,5.5,2015,,,"('Thriller',)",88.0,,,,,,False,False,False,True,True,1
,,The Outfield,20,6.6,2015,4.6,854.0,"('Drama', 'Comedy')",90.0,5.6,,,,,False,False,False,False,False,0
,13684.0,Buzzard,11,6.1,2015,6.3,2444.0,"('Drama', 'Comedy', 'Horror')",97.0,6.199999999999999,,18112.27,,,False,False,False,False,False,0
,,The Gamechangers,11,7.0,2015,,,"('Drama', 'TV Movie')",90.0,,,,,,False,False,False,False,False,0
,,Residue,15,4.5,2015,5.3,2431.0,"('Drama', 'Science Fiction', 'Horror', 'Thriller', 'Mystery')",102.0,4.9,,,,,False,False,False,False,False,0
,,All Hallows' Eve 2,13,5.0,2015,4.6,3726.0,"('Horror',)",90.0,4.8,,,,,False,False,False,False,False,0
